Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
29052	-573.3884	-600.9952	27.60679	0.654931	0.0809093	0.173977	0.0193331	0.14817	0.114317	0.433102	0.1038	0.268371	0.0765494	0.0658638	0.0040989	0.103972	0.0439305	0.027214	0.073833	0.754937	0.0052265	0.016669	0.191488	0.190522	0.247764	0.0390043	0.14576	0.214697	0.121539	0.0532241	0.293013	0.153401	0.528528	1.34667	0.938526	0.969532	0.990393	1.0097	1.03143	1.0655	0.04587513	0.2885813	0.135889	0.0167875	0.0360977	0.00401133	0.0307431	0.0237191	0.0898624	0.021537	0.0556831	0.0158829	0.0136658	0.000850461	0.0215726	0.00911493	0.0056465	0.0153193	0.156638	0.00108442	0.00345857	0.039731	0.0395304	0.0514074	0.00809282	0.0302432	0.0445464	0.0252175	0.0110432	0.0607958	0.0318285	4.819617
29088	-576.5901	-604.03	27.43989	0.580867	0.0981343	0.167969	0.123546	0.0568331	0.24487	0.156942	0.368547	0.272121	0.269807	0.127267	0.0137022	0.0200782	0.0867159	0.0627826	0.060434	0.676864	0.0408696	0.00888478	0.0453537	0.135213	0.0835445	0.0724852	0.0138275	0.251625	0.00923599	0.0333318	0.0720115	0.0938955	0.633239	1.26968	0.231543	0.489925	0.800435	1.24932	2.04113	4.31885	1.057842	0.3667208	0.136747	0.0231026	0.039543	0.029085	0.0133796	0.0576469	0.0369471	0.0867626	0.0640623	0.0635175	0.029961	0.00322574	0.00472676	0.0204145	0.0147802	0.0142273	0.159346	0.00962146	0.00209164	0.0106771	0.0318315	0.0196679	0.0170643	0.00325525	0.0592371	0.00217432	0.00784691	0.0169528	0.0221047	4.247758
29124	-564.784	-592.7202	27.93619	0.506159	0.165503	0.00960459	0.0118958	0.213888	0.234922	0.232035	0.146011	0.379715	0.295794	0.0979478	0.00578755	0.0284016	0.0941873	0.0576421	0.0349089	1.08586	0.0332691	0.0509693	0.0925528	0.0334671	0.0426763	0.0140055	0.0366686	0.181839	0.000228754	0.128203	0.224457	0.136172	0.616782	1.28178	0.988499	0.994374	0.998241	1.00176	1.00566	1.01164	0.008364461	0.353818	0.110642	0.0361774	0.00209947	0.0026003	0.0467538	0.0513516	0.0507207	0.0319166	0.0830021	0.0646576	0.0214104	0.0012651	0.00620832	0.0205884	0.0126	0.00763076	0.237358	0.0072723	0.0111414	0.0202312	0.00731559	0.00932863	0.00306146	0.0080154	0.0397482	5.00035e-05	0.028024	0.0490641	0.029766	4.574767
29160	-575.0056	-602.1313	27.12571	0.555037	0.253764	0.0385385	0.0716762	0.0355004	0.189956	0.166494	0.191653	0.225713	0.243362	0.181277	0.00733331	0.059783	0.0630179	0.0899355	0.0275344	0.879357	0.0111866	0.0436769	0.325491	0.158742	0.0562133	0.0541427	0.0502185	0.316361	0.00507776	0.312909	0.293035	0.0822159	0.596403	1.29676	0.858988	0.92855	0.977138	1.0234	1.07695	1.16416	0.1099066	0.3381743	0.111248	0.0508627	0.00772438	0.0143663	0.00711544	0.0380735	0.0333708	0.0384135	0.0452403	0.0487778	0.0363339	0.00146983	0.0119825	0.0126308	0.018026	0.0055188	0.176252	0.00224216	0.00875429	0.0652391	0.0318171	0.011267	0.010852	0.0100654	0.0634092	0.00101775	0.0627172	0.0587338	0.0164788	4.989205
29196	-568.9062	-595.2262	26.32009	0.797726	0.0347143	0.436844	0.0679014	0.326874	0.355114	0.535603	0.200648	0.387703	0.225712	0.0819384	0.00259625	0.0791941	0.08546	0.0312309	0.0521723	0.539207	0.0362553	0.0380195	0.159987	0.000162046	0.0328505	0.115892	0.0577508	0.280579	0.0533644	0.0383198	0.267303	0.179129	0.535381	1.34163	0.880638	0.939891	0.980846	1.01953	1.06395	1.13554	0.09190793	0.293421	0.145034	0.0063114	0.0794226	0.0123452	0.0594289	0.0645632	0.0973779	0.0364799	0.0704882	0.0410368	0.0148972	0.000472025	0.0143983	0.0155375	0.00567808	0.00948544	0.0980332	0.00659158	0.00691231	0.0290872	2.94616e-05	0.00597254	0.0210704	0.0104997	0.051012	0.00970217	0.00696692	0.0485982	0.0325674	5.500251
29232	-563.2096	-590.4754	27.26579	1.63429	0.0985168	0.139071	0.0792171	0.0967537	0.212963	0.189245	0.141691	0.228847	0.263496	0.165944	0.0152193	0.0204453	0.0728571	0.0342963	0.026409	0.420174	0.00576084	0.0337018	0.0406126	0.000290586	0.0945866	0.202674	0.0162294	0.274636	0.0487946	0.0568916	0.125602	0.0348872	0.4592	1.39765	0.444052	0.673058	0.883803	1.13147	1.48576	2.25199	0.5869966	0.2415827	0.342325	0.0206356	0.0291303	0.0165931	0.0202663	0.044608	0.0396398	0.029679	0.047935	0.0551927	0.0347592	0.00318788	0.00428254	0.0152609	0.00718382	0.00553171	0.0880111	0.00120668	0.00705928	0.00850686	6.08672e-05	0.0198124	0.0424527	0.00339946	0.0575262	0.0102207	0.0119167	0.0263091	0.00730759	4.774107
29268	-564.11	-592.3146	28.20457	0.899393	0.0365492	0.113943	0.00434304	0.0883933	0.212351	0.277556	0.249188	0.268361	0.357267	0.0865592	0.0149127	0.0217985	0.0659813	0.0568237	0.010976	0.424281	0.0224694	0.00972762	0.0428932	0.0274785	0.131787	0.186024	0.00200372	0.243858	0.0204407	0.0385299	0.0132369	0.0864553	0.485245	1.3785	0.268534	0.526649	0.818691	1.22146	1.8988	3.72392	0.9506746	0.2588313	0.224087	0.00910639	0.0283892	0.00108209	0.0220236	0.0529082	0.0691542	0.0620862	0.0668632	0.0890145	0.0215666	0.00371555	0.00543119	0.0164395	0.0141578	0.00273472	0.105711	0.00559834	0.00242368	0.010687	0.00684638	0.0328353	0.0463486	0.000499234	0.0607583	0.00509289	0.00959988	0.00329804	0.0215407	4.013582
29304	-565.039	-594.06	29.02102	0.568945	0.0811658	0.0679173	0.0282642	0.12012	0.14447	0.301337	0.19948	0.169579	0.137703	0.0999468	0.00119623	0.0145392	0.0873636	0.0447793	0.0246839	0.401879	0.00893523	0.0299633	0.0613795	0.0945627	0.0330538	0.0581668	0.00254661	0.135377	0.00695145	0.0488936	0.108439	0.0923538	0.892897	1.07875	0.279695	0.537214	0.823779	1.21392	1.86146	3.57532	0.9212287	0.608612	0.179252	0.0255721	0.0213981	0.00890494	0.037845	0.0455168	0.0949395	0.0628481	0.0534277	0.0433848	0.0314893	0.000376885	0.00458073	0.0275248	0.0141082	0.00777694	0.126616	0.00281514	0.00944027	0.0193383	0.029793	0.010414	0.0183261	0.000802336	0.042652	0.00219013	0.0154045	0.0341647	0.0290971	3.173993
29340	-564.4302	-590.4893	26.05909	1.11134	0.0670001	0.143205	0.0732792	0.105342	0.181554	0.177772	0.465634	0.0261514	0.175044	0.204663	0.00922414	0.0856254	0.10305	0.234793	0.0282149	0.864043	0.0219812	0.025464	0.0546713	0.156425	0.135769	0.0627985	0.0370035	0.269202	0.168442	0.0433765	0.230036	0.334822	0.516764	1.35532	0.747807	0.867855	0.956746	1.04521	1.15227	1.33724	0.2101309	0.280357	0.198598	0.011973	0.025591	0.0130951	0.0188247	0.032444	0.0317681	0.0832095	0.00467329	0.0312807	0.0365736	0.00164837	0.0153014	0.0184152	0.041958	0.00504205	0.154406	0.00392808	0.00455045	0.00976984	0.0279533	0.0242622	0.0112222	0.00661258	0.0481068	0.0301008	0.00775146	0.0411078	0.0598331	5.595922
29376	-565.2103	-592.6442	27.43385	0.826322	0.0425673	0.143491	0.0873132	0.133487	0.173492	0.465456	0.441486	0.198296	0.266025	0.115807	0.0183021	0.105687	0.0584461	0.0488446	0.00590123	0.474985	0.00678573	0.074226	0.139877	0.0479164	0.00366103	0.176377	0.00659977	0.164433	0.200254	0.0143022	0.102135	0.0982975	0.60564	1.28997	0.566308	0.757815	0.91712	1.09037	1.31958	1.76582	0.4111493	0.34522	0.178057	0.00917245	0.0309195	0.0188144	0.0287639	0.0373843	0.100297	0.095132	0.0427292	0.0573233	0.0249543	0.00394377	0.0227736	0.0125941	0.0105251	0.00127161	0.10235	0.0014622	0.0159943	0.0301409	0.0103251	0.000788883	0.0380059	0.00142213	0.0354323	0.0431509	0.00308186	0.0220083	0.0211813	4.640773
29412	-563.9393	-593.8351	29.89585	0.852878	0.0840487	0.0457235	0.0381606	0.101287	0.0973615	0.0983319	0.289532	0.0328042	0.120203	0.0930047	0.00654251	0.0327791	0.0615802	0.0282991	0.0116128	0.316167	0.0315584	0.0152511	0.0103632	0.0184934	0.0281584	0.155972	0.0114122	0.0780636	0.096647	0.0040794	0.113664	0.104478	0.485342	1.37843	0.240235	0.498809	0.804936	1.24234	2.00477	4.1626	1.031197	0.2588962	0.286349	0.0282189	0.0153514	0.0128122	0.0340066	0.0326886	0.0330144	0.0972087	0.0110138	0.0403574	0.0312258	0.00219661	0.0110054	0.0206752	0.00950127	0.00389892	0.106151	0.0105955	0.00512048	0.00347938	0.00620906	0.00945403	0.0523667	0.0038316	0.0262094	0.0324487	0.00136963	0.0381621	0.035078	2.978458
29448	-565.2072	-595.7559	30.54869	0.391191	0.0704643	0.080467	0.0717965	0.0105197	0.0672153	0.0899546	0.212828	0.149923	0.0531879	0.0875416	0.0102092	0.0182232	0.0147927	0.0344751	0.00165238	0.372342	0.0251197	0.0253838	0.0209308	0.0228223	0.104589	0.0756653	0.00162948	0.00721691	0.170229	0.00233557	0.0401896	0.0790996	0.578659	1.30981	0.165351	0.415734	0.760462	1.31499	2.40539	6.04774	1.301296	0.3248445	0.169201	0.0304777	0.0348041	0.0310539	0.00455006	0.0290724	0.0389078	0.0920538	0.0648459	0.0230052	0.0378641	0.00441576	0.00788203	0.00639823	0.0149114	0.000714697	0.161048	0.010865	0.0109792	0.00905313	0.00987127	0.0452374	0.0327273	0.000704793	0.00312151	0.0736286	0.0010102	0.0173831	0.0342127	2.311995
29484	-564.4021	-592.8214	28.41931	0.526242	0.0848207	0.143992	0.102529	0.110601	0.0257914	0.165147	0.0966855	0.482018	0.0822717	0.114767	0.0160106	0.0498324	0.0787043	0.0195384	0.00486658	0.677714	0.0212929	0.0266679	0.046572	0.0519054	0.223868	0.0262564	0.0445108	0.0193351	0.110837	0.399816	0.0492559	0.190269	0.393824	1.44572	0.274411	0.532239	0.821392	1.21745	1.87886	3.64417	0.9350218	0.2002995	0.13182	0.021247	0.0360691	0.0256829	0.0277048	0.00646059	0.0413683	0.0242191	0.120742	0.0206085	0.0287485	0.00401055	0.0124827	0.0197149	0.00489424	0.00121905	0.169763	0.00533374	0.00668014	0.011666	0.013002	0.0560774	0.00657706	0.0111497	0.00484331	0.0277639	0.100151	0.0123383	0.0476612	3.992119
29520	-567.4521	-595.2315	27.77943	0.348397	0.262003	0.0249899	0.0331033	0.472608	0.0787775	0.161115	0.19877	0.245814	0.0686933	0.242332	0.00153553	0.141564	0.0668266	0.0486595	0.000300645	0.846795	0.0555133	0.0517335	0.0680233	0.0199582	0.319631	0.15522	0.00762158	0.0210281	0.115249	0.406655	0.119169	0.133383	0.438644	1.41276	0.743461	0.865391	0.955898	1.04614	1.15555	1.34506	0.2143463	0.2282989	0.0738838	0.0555625	0.00529955	0.00702015	0.100225	0.0167062	0.0341673	0.0421528	0.0521293	0.0145676	0.0513908	0.000325637	0.0300211	0.0141718	0.0103191	6.37572e-05	0.179578	0.0117726	0.010971	0.0144256	0.00423251	0.0677835	0.0329172	0.00161629	0.00445938	0.0244406	0.0862384	0.025272	0.0282863	4.715469
29556	-566.1094	-596.0023	29.89288	0.270762	0.105931	0.118669	0.0608371	0.0871793	0.127601	0.114188	0.116549	0.267326	0.261372	0.10197	0.000484775	0.0971542	0.0694358	0.0159554	0.000581143	0.284898	0.0505913	0.0542859	0.0514924	0.187355	0.119332	0.0739993	0.011659	0.00609338	0.0784519	0.0901661	0.0393123	0.149977	0.584018	1.30587	0.326167	0.579034	0.843272	1.18586	1.72702	3.06591	0.8100863	0.3288424	0.0898464	0.0351508	0.0393778	0.0201874	0.0289285	0.0423415	0.0378908	0.0386743	0.0887063	0.0867305	0.0338365	0.000160862	0.0322385	0.0230407	0.00529446	0.00019284	0.0945371	0.0167876	0.0180136	0.0170866	0.0621698	0.0395976	0.024555	0.00386879	0.00202195	0.0260325	0.0299196	0.0130449	0.0497665	3.01361
29592	-565.911	-596.9074	30.99643	0.322693	0.00755959	0.046652	0.0954162	0.0601689	0.0980669	0.210563	0.13119	0.214614	0.0086084	0.0374395	0.00471879	0.0368968	0.0522307	0.0114171	0.00763214	0.223236	0.0188495	0.0116729	0.0246519	0.100407	0.0266819	0.11558	0.0499593	0.0294281	0.152086	0.0125749	0.0555056	0.0694112	0.300788	1.51413	0.131488	0.371773	0.734403	1.36165	2.68981	7.60528	1.466993	0.1460697	0.144323	0.00338099	0.0208649	0.0426744	0.0269102	0.0438599	0.0941735	0.0586739	0.0959851	0.00385006	0.0167446	0.00211046	0.0165019	0.0233599	0.00510623	0.00341344	0.099841	0.00843035	0.00522064	0.0110254	0.0449065	0.0119333	0.0516924	0.022344	0.0131616	0.0680199	0.00562407	0.0248246	0.0310438	2.235911
29628	-570.2286	-599.3688	29.14017	0.347526	0.0951463	0.0641877	0.0695859	0.208794	0.239337	0.0767439	0.385338	0.171888	0.194419	0.108819	0.0131444	0.0301409	0.0301298	0.0340071	0.00142043	0.284981	0.00578583	0.0237885	0.0226706	0.00751424	0.0153591	0.209391	0.00740847	0.095974	0.0512412	0.0753066	0.0988713	0.254848	0.496345	1.37033	0.153184	0.400522	0.751669	1.33037	2.49674	6.52811	1.356562	0.2663287	0.107801	0.029514	0.0199108	0.0215853	0.064767	0.0742414	0.0238057	0.11953	0.0533191	0.0603081	0.0337551	0.00407735	0.00934958	0.00934615	0.0105489	0.000440612	0.0884	0.00179474	0.00737911	0.00703233	0.00233089	0.00476435	0.0649524	0.00229808	0.0297708	0.0158948	0.0233598	0.0306695	0.0790528	3.223767
29664	-566.6385	-595.9502	29.31168	0.524644	0.15775	0.0461967	0.0201805	0.132325	0.128421	0.0277486	0.325595	0.394514	0.0244491	0.189092	0.0494839	0.0122831	0.100125	0.0436201	0.00751461	0.21792	0.0208079	0.00175389	0.0671117	0.0525006	0.127408	0.274887	0.0913842	0.12012	0.0307931	0.0466209	0.0604808	0.191474	0.395552	1.44445	0.282461	0.539797	0.825013	1.2121	1.85255	3.54032	0.9141151	0.2013551	0.150448	0.0452367	0.0132475	0.00578702	0.0379458	0.0368264	0.00795725	0.0933685	0.113132	0.00701108	0.0542245	0.0141902	0.00352235	0.0287121	0.0125086	0.00215491	0.0624913	0.00596693	0.00050295	0.0192451	0.0150552	0.0365358	0.0788273	0.0262056	0.034446	0.00883031	0.0133691	0.0173436	0.0549076	3.487203
29700	-569.7981	-598.2946	28.4965	0.285463	0.182142	0.126447	0.0234888	0.115901	0.0548592	0.101697	0.300433	0.0619825	0.190214	0.0913976	0.0457358	0.019	0.0802386	0.00666451	0.0593368	0.381088	0.0276106	0.0600264	0.0627142	0.164779	0.212557	0.588523	0.0251856	0.0980299	0.0985543	0.101547	0.21639	0.129448	0.665211	1.24617	0.473953	0.694793	0.89261	1.12031	1.43928	2.10991	0.5398767	0.3925039	0.0729813	0.0465663	0.0323273	0.00600513	0.0296311	0.0140253	0.0259998	0.0768086	0.0158464	0.04863	0.0233667	0.0116928	0.00485752	0.0205138	0.00170385	0.01517	0.0974287	0.0070589	0.0153463	0.0160335	0.0421274	0.0543421	0.150461	0.00643893	0.0250623	0.0251963	0.0259616	0.0553222	0.0330947	3.911454
29736	-575.223	-602.1183	26.89534	0.656764	0.056271	0.211603	0.153422	0.376513	0.158358	0.140243	0.39685	0.169456	0.110495	0.118484	0.0554757	0.182118	0.221302	0.149045	0.0175083	0.653826	0.12099	0.0285812	0.0580089	0.199332	0.283092	0.218812	0.0316417	0.0966644	0.0290136	0.00867623	0.110112	0.277086	0.374072	1.46024	0.778043	0.884794	0.962533	1.03893	1.13021	1.28528	0.1814709	0.1883611	0.124158	0.0106378	0.0400024	0.0290037	0.0711779	0.0299368	0.0265122	0.0750226	0.0320348	0.0208886	0.0223988	0.0104874	0.0344285	0.0418361	0.0281763	0.00330985	0.123603	0.0228726	0.00540313	0.0109663	0.0376828	0.0535171	0.0413654	0.0059817	0.0182739	0.00548489	0.0016402	0.0208161	0.0523818	5.289743
29772	-565.1452	-593.0417	27.89648	0.259028	0.0765792	0.0389361	0.0393962	0.188031	0.0919724	0.248019	0.455515	0.33729	0.126378	0.173497	0.0866426	0.0257945	0.0639668	0.0622133	0.0211625	0.678553	0.0535	0.0827097	0.0176476	0.129527	0.192965	0.471933	0.0370497	0.00738011	0.099534	0.255352	0.0600955	0.109024	0.376136	1.45872	0.428587	0.661523	0.879049	1.13759	1.51166	2.33325	0.6126278	0.1895974	0.057694	0.0170567	0.00867233	0.00877481	0.0418805	0.0204852	0.055242	0.101458	0.0751255	0.0281485	0.0386433	0.0192981	0.00574526	0.0142475	0.0138569	0.00471357	0.151136	0.0119162	0.0184221	0.00393069	0.0288499	0.0429797	0.105115	0.00825218	0.00164379	0.0221694	0.0568751	0.0133852	0.0242831	4.489693
29808	-565.5639	-591.5338	25.96989	0.704806	0.214641	0.0300197	0.153446	0.101839	0.181693	0.264475	0.704598	0.419538	0.181694	0.16625	0.0309935	0.0257117	0.127272	0.0215333	0.0171448	0.728438	0.190422	0.0113971	0.174644	0.185471	0.225928	0.0846888	0.0167334	0.0261755	0.0587683	0.304851	0.0207399	0.0526235	0.648553	1.25842	0.582727	0.768452	0.921116	1.08564	1.30132	1.71607	0.390484	0.3789501	0.129881	0.0395539	0.00553202	0.028277	0.0187668	0.0334824	0.0487373	0.129843	0.0773123	0.0334825	0.0306364	0.00571147	0.00473815	0.0234536	0.00396816	0.00315944	0.134236	0.0350908	0.00210026	0.0321833	0.0341786	0.0416339	0.0156064	0.00308363	0.00482362	0.0108298	0.0561779	0.00382194	0.00969744	5.426535
29844	-574.6147	-601.232	26.61729	0.888027	0.0743747	0.110554	0.00675662	0.152599	0.229498	0.280444	0.35693	0.284253	0.236508	0.151248	0.0206167	0.0809049	0.0323107	0.0152161	0.187261	0.716173	0.400992	0.0515133	0.0473987	0.0948515	0.354742	0.0488526	0.228077	0.0429406	0.0762473	0.0111185	0.125279	0.0540178	0.435158	1.41533	0.735387	0.860794	0.954311	1.04788	1.16172	1.35983	0.2222415	0.2260746	0.165686	0.0138766	0.0206269	0.00126063	0.0284715	0.0428191	0.0523245	0.066595	0.0530351	0.044127	0.0282195	0.00384661	0.015095	0.00602845	0.00283898	0.0349387	0.133622	0.0748161	0.00961122	0.00884352	0.0176972	0.0661868	0.00911479	0.0425541	0.00801175	0.014226	0.00207447	0.0233742	0.0100785	5.359703
29880	-566.3928	-594.9088	28.51599	0.423236	0.0825953	0.158989	0.023623	0.0833189	0.172618	0.2968	0.294398	0.0950962	0.0994177	0.0714027	0.0279227	0.0248653	0.13061	0.0819195	0.0536598	0.310124	0.190619	0.0335429	0.0651638	0.0414935	0.176638	0.251296	0.0816831	0.218115	0.155402	0.0550459	0.0443734	0.0165169	0.787609	1.15617	0.443021	0.672295	0.883491	1.13187	1.48744	2.25723	0.5886782	0.5008986	0.112548	0.021964	0.0422789	0.00628191	0.0221564	0.0459032	0.078926	0.0782872	0.0252883	0.0264375	0.0189876	0.00742528	0.00661226	0.0347321	0.0217843	0.0142694	0.0824692	0.0506901	0.00891982	0.0173286	0.0110341	0.0469721	0.0668254	0.0217214	0.0580019	0.041325	0.014638	0.0117999	0.00439223	3.760487
29916	-569.4032	-595.8292	26.42606	0.258149	0.0549217	0.206419	0.0281893	0.227867	0.138328	0.293142	0.187154	0.648676	0.250334	0.223338	0.0465207	0.0218285	0.166738	0.125301	0.0424871	0.601593	0.28008	0.0152454	0.023512	0.14363	0.131907	0.484057	0.0729659	0.169569	0.111915	0.100431	0.0895747	0.031618	0.430285	1.41891	0.351716	0.600727	0.853004	1.17233	1.66465	2.8432	0.7555565	0.2229784	0.0498791	0.0106119	0.0398839	0.0054467	0.044028	0.0267276	0.0566405	0.0361616	0.125336	0.0483691	0.0431531	0.00898865	0.00421767	0.0322168	0.0242105	0.00820929	0.116239	0.0541166	0.0029457	0.00454294	0.027752	0.0254869	0.0935287	0.0140983	0.0327638	0.021624	0.0194051	0.0173075	0.00610918	5.17549
29952	-571.9331	-597.3227	25.38957	0.561103	0.0298508	0.194777	0.112646	0.231105	0.0633584	0.229257	0.252865	0.204341	0.265836	0.198119	0.0142328	0.0384878	0.092585	0.0766652	0.0589505	0.60605	0.471896	0.106711	0.0517888	0.0915791	0.0862445	0.713061	0.0933808	0.362075	0.378567	0.161002	0.115551	0.0100392	0.549409	1.33132	0.641789	0.805498	0.934747	1.06981	1.24147	1.55815	0.3206784	0.3034418	0.0955537	0.00508347	0.0331698	0.0191831	0.0393563	0.0107897	0.0390415	0.0430619	0.0347985	0.0452708	0.0337389	0.00242378	0.00655433	0.0157669	0.0130558	0.010039	0.103208	0.0803622	0.0181724	0.00881944	0.0155956	0.0146871	0.121432	0.0159024	0.06166	0.0644685	0.027418	0.0196779	0.00170964	5.872123
29988	-575.7066	-605.2065	29.49991	0.378035	0.0170199	0.0879472	0.0914198	0.274783	0.0790038	0.183635	0.204734	0.241555	0.0984536	0.153923	0.0462508	0.105991	0.0504541	0.121361	0.0337087	0.242217	0.108974	0.0136651	0.0306655	0.173385	0.0181453	0.350538	0.00631793	0.0625781	0.313204	0.0266833	0.128492	0.0198792	0.401514	1.44006	0.565163	0.757067	0.916837	1.09071	1.32089	1.7694	0.4126132	0.2050123	0.103203	0.0046464	0.0240095	0.0249575	0.0750155	0.0215679	0.0501322	0.0558922	0.0659441	0.0268777	0.0420207	0.0126264	0.0289354	0.0137739	0.0331313	0.00920243	0.0661249	0.0297498	0.00373055	0.00837165	0.0473339	0.00495364	0.0956966	0.00172479	0.0170838	0.0855044	0.00728451	0.0350781	0.00542699	3.66302
30024	-558.0456	-585.1248	27.07919	0.685654	0.269063	0.0309899	0.0538282	0.0445182	0.154483	0.254042	0.251361	0.547703	0.127382	0.16775	0.027923	0.0506835	0.0805866	0.0435996	0.0388101	0.417479	0.127599	0.0323749	0.0351533	0.194358	0.187854	0.502719	0.0935364	0.116966	0.178666	0.0954385	0.0703165	0.0497274	0.504087	1.36464	0.562786	0.755513	0.916249	1.09141	1.3236	1.77688	0.4156608	0.2716113	0.139062	0.0545704	0.00628527	0.0109173	0.00902902	0.0313316	0.0515239	0.0509802	0.111083	0.0258353	0.0340225	0.00566325	0.0102794	0.0163443	0.00884272	0.00787132	0.0846716	0.0258791	0.00656616	0.00712967	0.0394191	0.0380999	0.10196	0.0189707	0.0237227	0.0362364	0.0193565	0.0142613	0.0100855	4.930565
30060	-557.0441	-587.6954	30.65132	0.584889	0.015276	0.0671266	0.0199689	0.0374923	0.0965748	0.145395	0.123967	0.265411	0.0390762	0.0647521	0.00998959	0.0284159	0.0260302	0.0248982	0.0129476	0.276876	0.0819454	0.00180351	0.029758	0.068787	0.0788622	0.0313466	0.00997233	0.0252598	0.0883433	0.0536475	0.0384331	0.00643316	0.485965	1.37797	0.168236	0.419256	0.762466	1.31153	2.38518	5.94403	1.288788	0.2593146	0.2485	0.00649026	0.0285199	0.00848414	0.0159292	0.0410314	0.0617735	0.0526696	0.112764	0.0166022	0.027511	0.00424425	0.012073	0.0110594	0.0105784	0.00550101	0.117635	0.0348159	0.000766253	0.0126432	0.0292253	0.033506	0.0133181	0.00423692	0.0107321	0.0375341	0.022793	0.016329	0.00273324	2.353678
30096	-561.4572	-593.609	32.15185	0.0949135	0.0225453	0.0103999	0.000144465	0.0336688	0.0277224	0.0570473	0.0507554	0.0563878	0.00734717	0.03926	0.00306188	0.00471452	0.013872	0.0152839	0.00197642	0.0734578	0.0178588	0.0164119	0.00913672	0.0116569	0.0166989	0.0208447	0.00663108	0.0425396	0.0179724	0.00341564	0.155527	0.00348913	0.489937	1.37505	0.0849678	0.300466	0.687197	1.45519	3.32817	11.7692	1.782714	0.2619894	0.113704	0.0270087	0.0124588	0.000173066	0.0403344	0.0332108	0.0683413	0.0608037	0.0675512	0.00880173	0.0470325	0.00366805	0.00564787	0.0166183	0.0183098	0.00236771	0.0880007	0.0213944	0.0196611	0.0109456	0.0139647	0.0200049	0.0249715	0.00794388	0.0509614	0.0215305	0.00409186	0.186318	0.00417989	0.8347415
30132	-564.376	-596.391	32.01498	0.15202	0.0254343	0.0174646	0.00903328	0.0475368	0.0317514	0.0412955	0.0556614	0.0693462	0.0260069	0.0422777	0.000613158	0.00116047	0.00684234	0.0113547	0.00029403	0.0458503	0.0229364	0.00594431	0.0164254	0.0222175	0.0253958	0.00817376	0.00101757	0.0132339	0.00528622	0.00541433	0.103599	0.00184532	0.514958	1.35665	0.0730281	0.279075	0.671545	1.4891	3.58326	13.6934	1.892207	0.2791038	0.186429	0.0311912	0.0214175	0.0110779	0.0582963	0.038938	0.0506424	0.0682599	0.0850422	0.0318934	0.0518469	0.000751941	0.00142313	0.00839105	0.0139248	0.000360582	0.0562282	0.0281279	0.00728976	0.0201431	0.0272463	0.031144	0.0100238	0.00124789	0.0162293	0.00648272	0.00663981	0.127048	0.00226299	0.8154334
30168	-563.5182	-594.4426	30.92441	0.0859441	0.0284689	0.0811645	0.0233143	0.0996007	0.0597209	0.13312	0.160869	0.216128	0.262618	0.0708391	0.00231233	0.0202865	0.0374889	0.0326466	0.0214897	0.222954	0.0938754	0.00511776	0.0147053	0.0773225	0.144966	0.0389864	0.00542951	0.0422086	0.00911204	0.213751	0.319542	0.0157843	0.185987	1.59854	0.1655	0.415916	0.760566	1.31481	2.40433	6.0423	1.300646	0.08555013	0.0338394	0.0112093	0.0319574	0.00917969	0.0392165	0.0235143	0.0524143	0.0633402	0.0850977	0.103402	0.027892	0.00091045	0.00798754	0.0147608	0.0128542	0.00846129	0.0877852	0.0369622	0.00201505	0.00579	0.0304447	0.0570785	0.0153504	0.0021378	0.0166191	0.00358774	0.0841616	0.125815	0.00621487	2.539767
