Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
15192	-564.8254	-594.1959	29.37052	0.38008	0.00999673	0.188836	0.0789461	0.0425244	0.10347	0.243977	0.199023	0.253625	0.182598	0.073522	0.0538826	0.0541595	0.0353006	0.0233395	0.0245419	0.137544	0.0707217	0.0457565	0.0222989	0.061004	0.0404797	0.0657398	0.133417	0.0486713	0.582707	0.0414409	0.117084	0.21209	0.424055	1.42349	0.361326	0.608676	0.85651	1.16753	1.64291	2.76758	0.7360652	0.2190428	0.10777	0.00283452	0.0535436	0.0223848	0.0120576	0.0293385	0.0691784	0.0564319	0.0719142	0.0517748	0.0208468	0.0152781	0.0153566	0.0100093	0.0066178	0.00695873	0.039	0.0200528	0.012974	0.00632274	0.0172974	0.0114778	0.0186402	0.0378298	0.0138005	0.165224	0.0117504	0.0331986	0.060137	3.526778
15228	-575.7487	-605.8279	30.07918	0.213301	0.0622711	0.0877982	0.0901951	0.0972243	0.0152792	0.309007	0.21561	0.091471	0.120044	0.0531749	0.0354513	0.0533838	0.0434616	0.0263921	0.0327579	0.0613804	0.0232607	0.0273979	0.0303206	0.367414	0.0241493	0.0324184	0.040816	0.0455539	0.203707	0.0393755	0.0393996	0.069312	0.600587	1.29369	0.153581	0.401028	0.751966	1.32985	2.49359	6.51121	1.354688	0.3413565	0.083604	0.0244073	0.0344128	0.0353522	0.0381073	0.00598871	0.121116	0.0845089	0.0358523	0.0470516	0.0208421	0.0138952	0.0209239	0.0170349	0.0103445	0.0128395	0.0240582	0.00911708	0.0107387	0.0118842	0.144009	0.0094654	0.0127065	0.0159979	0.017855	0.0798434	0.0154333	0.0154428	0.027167	2.551328
15264	-582.7884	-610.2321	27.44371	0.283783	0.0827984	0.0388444	0.0357736	0.0189051	0.292829	0.0964843	0.255829	0.388107	0.133629	0.112345	0.0194359	0.0533123	0.0899799	0.0133101	0.0325626	0.164554	0.0356121	0.077073	0.308572	0.0536541	0.535003	0.02485	0.121642	0.00517917	0.0185742	0.0301061	0.0529281	0.0213566	1.30388	0.776559	0.136806	0.379032	0.738847	1.35346	2.6383	7.30964	1.438325	1.234595	0.0835386	0.0243737	0.0114348	0.0105308	0.00556519	0.0862014	0.0284025	0.0753095	0.114249	0.0393368	0.0330715	0.00572143	0.0156938	0.0264878	0.00391816	0.00958561	0.0484405	0.0104833	0.0226883	0.0908358	0.0157944	0.157491	0.0073152	0.0358083	0.00152462	0.00546778	0.00886246	0.0155807	0.00628683	3.397034
15300	-570.5378	-597.8388	27.301	0.677865	0.294465	0.0671619	0.0401376	0.0929896	0.0781338	0.170356	0.470875	0.402289	0.160517	0.0954697	0.0815397	0.0851736	0.128217	0.159309	0.0712702	0.521668	0.0615297	0.0899795	0.204751	0.151585	0.00948665	0.0256759	0.15452	0.0625208	0.00649505	0.0190785	0.0367285	0.225409	0.720859	1.20525	0.61538	0.789159	0.928789	1.07667	1.26717	1.62501	0.3510614	0.4397783	0.145928	0.0633914	0.0144584	0.00864067	0.0200184	0.0168203	0.0366737	0.101368	0.0866031	0.0345555	0.0205523	0.0175535	0.0183358	0.0276021	0.0342953	0.0153428	0.112303	0.0132459	0.0193704	0.0440781	0.0326327	0.00204225	0.0055274	0.0332644	0.0134592	0.00139823	0.00410714	0.00790677	0.0485251	4.645197
15336	-571.6125	-600.7893	29.17678	0.353359	0.146411	0.00987985	0.095094	0.172109	0.089621	0.199128	0.123986	0.205846	0.030368	0.0372051	0.0355167	0.0302795	0.0262837	0.0631074	0.0235186	0.245393	0.0939061	0.0155075	0.0656733	0.122043	0.00165086	0.178949	0.15277	0.0382639	0.0188545	0.0131842	0.132019	0.38221	0.577622	1.31057	0.146543	0.391958	0.746618	1.33937	2.55129	6.82392	1.388606	0.3240739	0.113908	0.0471969	0.00318485	0.0306544	0.0554807	0.0288901	0.0641905	0.039968	0.0663563	0.00978936	0.0119934	0.0114491	0.00976087	0.00847276	0.0203432	0.00758141	0.0791044	0.0302714	0.00499896	0.0211704	0.0393415	0.00053217	0.0576858	0.0492467	0.0123347	0.00607791	0.00425004	0.0425575	0.123209	3.102138
15372	-561.3705	-589.3929	28.02247	0.54579	0.104534	0.0993859	0.0793544	0.228563	0.0312454	0.223105	0.170255	0.288276	0.241788	0.083695	0.00856618	0.0671538	0.113184	0.0278514	0.00311571	0.0855429	0.56557	0.183034	0.00542356	0.151805	0.0636466	0.227506	0.0798856	0.0841445	0.0256977	0.00463369	0.212077	0.349403	0.423579	1.42384	0.412199	0.649063	0.87385	1.14436	1.54068	2.42601	0.6408195	0.2187435	0.125347	0.0240075	0.0228251	0.0182247	0.0524922	0.00717588	0.0512386	0.039101	0.0662059	0.0555294	0.0192215	0.00196732	0.0154226	0.025994	0.00639639	0.000715558	0.0196459	0.12989	0.0420358	0.00124558	0.0348638	0.0146172	0.0522494	0.0183467	0.0193248	0.00590177	0.00106418	0.0487061	0.0802444	4.354232
15408	-562.4353	-590.1894	27.75412	0.830009	0.177868	0.028059	0.0884068	0.127503	0.169596	0.112053	0.234809	0.486539	0.132633	0.102092	0.00126001	0.0306741	0.127707	0.108859	0.0129486	0.891897	0.0496028	0.0592077	0.0610747	0.0287693	0.104428	0.202789	0.116603	0.0197115	0.0489365	0.0276117	0.104656	0.0614761	0.486356	1.37768	0.532416	0.735347	0.908548	1.10066	1.3599	1.87823	0.4557715	0.2595776	0.182509	0.039111	0.00616982	0.0194396	0.0280364	0.037292	0.0246391	0.0516315	0.106984	0.0291643	0.0224488	0.00027706	0.00674486	0.0280811	0.0239368	0.00284724	0.196117	0.010907	0.013019	0.0134296	0.006326	0.0229624	0.0445908	0.0256395	0.00433431	0.0107605	0.00607147	0.0230126	0.0135178	4.54778
15444	-563.2453	-594.277	31.03168	0.220592	0.0675092	0.081482	0.0880748	0.0557371	0.112312	0.172907	0.106737	0.30359	0.0934253	0.080025	0.00480399	0.0140596	0.0438079	0.0175047	0.00828484	0.0277089	0.0884897	0.0784767	0.00855277	0.110692	0.0205441	0.014643	0.00883056	0.00400897	0.0146288	0.069785	0.0345471	0.241567	0.332147	1.49107	0.137132	0.379472	0.739115	1.35297	2.63524	7.29225	1.436602	0.1637924	0.100574	0.0307794	0.0371499	0.0401558	0.0254121	0.0512064	0.0788333	0.0486644	0.138415	0.0425952	0.0364856	0.00219027	0.00641015	0.0199733	0.00798089	0.00377729	0.0126333	0.0403449	0.0357797	0.00389945	0.0504678	0.00936662	0.00667618	0.0040261	0.0018278	0.0066697	0.031817	0.015751	0.110137	2.193329
15480	-565.7486	-592.831	27.08243	0.237341	0.0485435	0.240206	0.125362	0.15131	0.306256	0.172647	0.219681	0.428331	0.334599	0.219316	0.0268854	0.0677032	0.0543597	0.080438	0.0211332	0.110711	0.697835	0.148342	0.0813012	0.148869	0.0273903	0.14001	0.0364107	0.00311761	0.358536	0.19868	0.347818	0.148442	0.42803	1.42057	0.880276	0.939703	0.980784	1.01959	1.06417	1.13601	0.09220541	0.2215513	0.0458048	0.00936848	0.0463577	0.0241938	0.0292015	0.0591048	0.0333195	0.0423965	0.0826643	0.0645748	0.0423261	0.00518865	0.0130661	0.010491	0.0155238	0.00407854	0.0213663	0.134676	0.0286288	0.0156904	0.0287304	0.0052861	0.0270208	0.00702696	0.000601673	0.0691944	0.0383436	0.067126	0.028648	5.181574
15516	-563.2556	-591.076	27.82047	0.313175	0.0748241	0.147568	0.0956686	0.230724	0.142995	0.14417	0.344282	0.468141	0.246124	0.169145	0.0160794	0.0730448	0.0474266	0.0284534	0.0118771	0.09194	0.264068	0.0183698	0.0175749	0.045758	0.0341216	0.0796404	0.0407119	0.0610881	0.28883	0.273304	0.107283	0.631182	0.395728	1.44432	0.423692	0.657827	0.877514	1.13958	1.52016	2.3602	0.6209336	0.2014626	0.0694777	0.0165997	0.0327378	0.021224	0.0511859	0.0317232	0.031984	0.0763786	0.103857	0.0546024	0.0375246	0.0035672	0.0162049	0.0105215	0.00631236	0.00263492	0.0203968	0.0585832	0.00407533	0.00389898	0.0101514	0.00756985	0.0176681	0.00903191	0.0135523	0.0640767	0.0606322	0.0238007	0.140027	4.507569
15552	-558.7474	-590.754	32.00665	0.244331	0.0310983	0.0314089	0.0164283	0.0626839	0.079477	0.0735599	0.118848	0.180099	0.0739642	0.0263263	0.00125052	0.00997242	0.0108396	0.023529	0.0109338	0.0135197	0.0428443	0.0251178	0.00219354	0.0133999	0.00722554	0.0611369	0.0056238	0.0212888	0.137259	0.0211079	0.0198745	0.0810709	0.26815	1.53813	0.0998705	0.325104	0.704304	1.41984	3.07593	10.013	1.665865	0.1281878	0.168922	0.0215003	0.021715	0.0113579	0.0433375	0.0549476	0.0508568	0.0821674	0.124514	0.0511363	0.0182011	0.000864566	0.00689459	0.00749415	0.0162672	0.00755922	0.00934707	0.0296211	0.0173656	0.00151654	0.00926423	0.00499549	0.042268	0.0038881	0.0147183	0.0948964	0.0145933	0.0137405	0.0560496	1.446413
15588	-567.4844	-597.3848	29.90042	0.698159	0.0393011	0.109442	0.0409924	0.104802	0.293945	0.160875	0.0655665	0.0564443	0.0890659	0.0466773	0.00659358	0.0122422	0.0663305	0.0234601	0.00408186	0.00784703	0.015818	0.0417028	0.00709321	0.45937	0.230027	0.028744	0.0137978	0.0856255	0.0343088	0.0519895	0.145118	0.0501008	0.539791	1.33839	0.281733	0.539119	0.82469	1.21258	1.85488	3.54946	0.9159797	0.2965546	0.233536	0.0131463	0.0366085	0.013712	0.0350563	0.0983251	0.0538131	0.0219321	0.0188807	0.0297927	0.0156136	0.00220556	0.00409503	0.0221877	0.00784743	0.00136539	0.00262485	0.00529116	0.0139497	0.00237269	0.15366	0.0769443	0.00961492	0.00461538	0.0286419	0.0114764	0.0173906	0.0485423	0.0167588	2.98952
15624	-575.4796	-606.9741	31.49453	0.278668	0.0680476	0.071021	0.0203056	0.101339	0.134438	0.0725126	0.0872129	0.0728903	0.0482248	0.0631215	0.00189117	0.00142878	0.0207788	0.0311622	0.00823284	0.00356212	0.0114682	0.0361741	0.011012	0.0919485	0.205149	0.0153008	0.03473	0.0190982	0.00298884	0.0458316	0.141569	0.0141301	0.198524	1.58932	0.0664471	0.266513	0.661965	1.51065	3.75216	15.0496	1.960492	0.09184627	0.162561	0.0396955	0.0414301	0.0118453	0.0591163	0.0784242	0.0423002	0.0508756	0.0425205	0.0281319	0.0368219	0.00110321	0.000833481	0.0121213	0.0181785	0.00480262	0.00207796	0.00668999	0.0211021	0.00642385	0.0536381	0.119674	0.00892569	0.0202597	0.0111409	0.00174354	0.0267359	0.0825845	0.00824281	1.714237
15660	-569.5985	-597.6908	28.09229	0.337314	0.00477587	0.162793	0.00886425	0.0384584	0.142894	0.256903	0.341551	0.472673	0.130673	0.0946456	0.00967592	0.0123543	0.0525338	0.192988	0.0208662	0.0761684	0.0589847	0.239106	0.448007	0.318109	0.0876731	0.00719036	0.183082	0.0947017	0.0103708	0.036465	0.0609542	0.262174	0.634836	1.2685	0.465873	0.688991	0.890278	1.12324	1.4514	2.14651	0.5523103	0.3679855	0.0810277	0.00114723	0.0391051	0.00212932	0.00923825	0.0343252	0.0617118	0.0820455	0.113543	0.0313894	0.0227352	0.0023243	0.00296769	0.0126194	0.0463586	0.00501236	0.0182967	0.014169	0.0574366	0.107618	0.0764144	0.0210603	0.00172723	0.043979	0.0227487	0.00249122	0.0087594	0.0146421	0.062978	4.16295
15696	-566.1544	-595.4357	29.28133	0.614419	0.0321697	0.129914	0.136921	0.178641	0.0398093	0.254007	0.252099	0.238211	0.255472	0.055292	0.0134116	0.0213278	0.0864605	0.0260273	0.0413497	0.0650639	0.639332	0.0783326	0.0453859	0.0140906	0.12555	0.000803669	0.0340025	0.0144373	0.03945	0.207528	0.0353618	0.0096476	0.417881	1.42803	0.458044	0.683319	0.887985	1.12615	1.46344	2.1832	0.5645645	0.2151677	0.166757	0.00873104	0.0352594	0.0371613	0.0484842	0.0108045	0.0689389	0.0684211	0.0646519	0.0693367	0.0150066	0.00363999	0.0057885	0.0234659	0.00706397	0.0112226	0.0176587	0.173518	0.0212599	0.012318	0.00382428	0.034075	0.000218121	0.00922847	0.00391838	0.010707	0.0563244	0.00959741	0.00261842	3.684517
15732	-568.0968	-594.7512	26.65438	0.421326	0.0817263	0.108672	0.115333	0.108683	0.186667	0.0969374	0.394534	0.301542	0.185965	0.165971	0.0538034	0.0464802	0.0572519	0.0600878	0.0293402	0.0165766	1.20199	0.216835	0.123523	0.0673659	0.400474	0.000288758	0.0605695	0.0998214	0.027505	0.227088	0.127811	0.0882277	0.510765	1.35973	0.452211	0.679062	0.886255	1.12834	1.47262	2.21135	0.5738314	0.2762033	0.0830625	0.016112	0.0214242	0.0227374	0.0214263	0.0368007	0.0191108	0.0777807	0.0594476	0.0366623	0.0327205	0.0106071	0.00916337	0.011287	0.011846	0.00578429	0.00326801	0.236966	0.042748	0.024352	0.0132809	0.0789517	5.69274e-05	0.011941	0.0196793	0.00542249	0.0447694	0.0251975	0.0173937	5.072393
15768	-570.9188	-597.0829	26.1641	0.12951	0.0459842	0.211343	0.0201781	0.164409	0.248438	0.656735	0.143571	0.192968	0.0774126	0.292088	0.077025	0.108447	0.105436	0.0446311	0.0468864	0.287034	0.00831946	0.00284693	0.0752675	0.440964	1.13447	0.0283713	0.350827	0.172746	0.224845	0.168036	0.0318474	0.0405002	0.595241	1.29762	0.879709	0.939407	0.980688	1.01969	1.0645	1.13674	0.09267176	0.3372928	0.0234148	0.0083137	0.0382098	0.0036481	0.0297243	0.0449162	0.118734	0.0259568	0.0348876	0.0139958	0.0528079	0.0139257	0.0196066	0.0190624	0.00806906	0.00847681	0.0518942	0.00150411	0.00051471	0.013608	0.079724	0.205106	0.00512937	0.0634276	0.0312316	0.0406508	0.0303801	0.00575784	0.00732223	5.531135
15804	-568.2786	-596.7467	28.46803	0.437988	0.0324639	0.186561	0.0700083	0.189972	0.156048	0.341077	0.229133	0.312927	0.435655	0.147331	0.0280544	0.0257237	0.0549632	0.058967	0.0480799	0.128402	0.576131	0.0768907	0.132444	0.0657538	0.0319463	0.00176935	0.0737633	0.226916	0.111615	0.0105627	0.0216297	0.0894705	0.55007	1.33083	0.907988	0.954016	0.985421	1.01479	1.0482	1.10134	0.06979364	0.3039177	0.101805	0.00754579	0.0433636	0.0162725	0.0441565	0.0362712	0.0792787	0.053259	0.0727358	0.101262	0.0342451	0.00652088	0.00597912	0.0127755	0.0137061	0.0111755	0.0298453	0.133914	0.0178722	0.0307849	0.0152836	0.0074255	0.000411261	0.0171453	0.0527437	0.0259434	0.00245516	0.00502753	0.0207962	4.302247
15840	-560.8284	-592.5504	31.72197	0.238275	0.0652393	0.0116715	0.0147414	0.0941054	0.0363051	0.0679974	0.0749095	0.140758	0.14368	0.0315397	0.00187097	0.0138574	0.0251343	0.00727677	0.0148359	0.00418473	0.169255	0.015347	0.051632	0.00407901	0.00552696	0.0284752	0.013427	0.100688	0.170254	0.054276	0.033877	0.0370959	0.352099	1.4764	0.128791	0.368035	0.732091	1.36595	2.71713	7.76452	1.481977	0.175357	0.142652	0.0390581	0.00698757	0.00882552	0.0563399	0.0217355	0.0407093	0.0448475	0.0842705	0.0860198	0.0188825	0.00112013	0.00829627	0.0150476	0.00435652	0.00888211	0.00250536	0.101331	0.00918807	0.0309115	0.00244206	0.00330893	0.0170478	0.00803863	0.060281	0.101929	0.0324945	0.0202818	0.0222089	1.670316
15876	-568.8949	-599.1816	30.28671	0.268233	0.1715	0.0418082	0.0124904	0.0432948	0.0244089	0.156087	0.325533	0.466401	0.205695	0.0972387	0.000621187	0.037395	0.00619738	0.0178859	0.0374934	0.0181505	0.0180906	0.0453291	0.0502468	0.170987	0.105745	0.00962688	0.141335	0.110017	0.00857287	0.0209755	0.0178395	0.263405	0.457166	1.39914	0.316613	0.570699	0.839467	1.19123	1.75224	3.15843	0.831583	0.2402551	0.0927308	0.059289	0.0144535	0.00431804	0.0149674	0.00843837	0.0539608	0.11254	0.161239	0.0711105	0.0336163	0.00021475	0.0129278	0.00214249	0.00618331	0.0129618	0.00627481	0.0062541	0.0156707	0.0173708	0.0591119	0.0365571	0.0033281	0.0488609	0.038034	0.00296372	0.00725142	0.00616728	0.0910616	2.892605
15912	-565.6675	-594.0987	28.4312	0.296326	0.147984	0.0513894	0.0628257	0.128652	0.0430684	0.32579	0.155822	0.259957	0.298355	0.0588744	0.0124722	0.115216	0.0877345	0.118035	0.0207156	0.738071	0.0178597	0.0307722	0.018157	0.0194651	0.0485332	0.140612	0.0369692	0.379252	0.116003	0.00634903	0.296199	0.184065	0.512686	1.35832	0.640218	0.804536	0.934398	1.07021	1.24295	1.56197	0.3224497	0.2775307	0.0702939	0.0351045	0.0121905	0.0149034	0.0305187	0.0102166	0.0772834	0.0369639	0.0616666	0.0707752	0.0139661	0.00295864	0.0273312	0.0208122	0.0280002	0.00491412	0.175084	0.00423664	0.00729974	0.00430718	0.00461748	0.011513	0.0333558	0.00876977	0.0899655	0.027518	0.00150611	0.0702638	0.0436637	4.215526
15948	-560.735	-591.8864	31.1514	0.18638	0.0162267	0.0908396	0.0380415	0.0776411	0.104257	0.218276	0.15934	0.249341	0.149777	0.0624253	0.000835181	0.0138071	0.0477114	0.0628061	0.0224867	0.0449445	0.0129201	0.0125768	0.0303766	0.0756534	0.0133832	0.015158	0.0401251	0.0865745	0.000785629	0.0182573	0.00909872	0.300041	0.471689	1.38846	0.214042	0.471501	0.79092	1.26435	2.12088	4.67197	1.11467	0.2497942	0.0862837	0.00751207	0.0420537	0.0176111	0.0359435	0.048265	0.10105	0.0737657	0.115431	0.0693384	0.0288994	0.000386643	0.00639191	0.0220877	0.0290757	0.0104101	0.0208068	0.00598128	0.00582236	0.0140627	0.0350233	0.00619566	0.00701733	0.0185757	0.0400792	0.000363703	0.00845211	0.0042122	0.138902	2.160085
15984	-573.1563	-601.7164	28.56009	0.482804	0.00637302	0.212765	0.083418	0.200856	0.0283877	0.279797	0.579653	0.170161	0.304849	0.128271	0.00626923	0.0441452	0.0682632	0.0817724	0.101423	0.0905567	0.039592	0.00270038	0.0754031	0.271414	0.0105365	0.0448055	0.132653	0.100924	0.00272966	0.106115	0.00249482	0.223295	0.347284	1.47994	0.226996	0.485208	0.798023	1.2531	2.06097	4.40537	1.072184	0.1725447	0.124356	0.00164151	0.054802	0.0214861	0.0517345	0.00731184	0.0720675	0.149302	0.0438285	0.0785203	0.0330389	0.00161477	0.0113705	0.0175826	0.0210622	0.0261235	0.0233248	0.0101978	0.000695539	0.0194216	0.0699084	0.00271389	0.0115406	0.0341674	0.0259952	0.000703082	0.0273322	0.000642594	0.0575142	3.882426
16020	-567.6191	-596.3148	28.69562	0.416101	0.0396876	0.0882271	0.0313584	0.296216	0.179705	0.163184	0.239934	0.616435	0.0474332	0.127019	0.00763037	0.0148711	0.0424787	0.0319522	0.00712919	0.0375468	0.121338	0.0148449	0.0441296	0.358897	0.00281254	0.0606194	0.104629	0.0428579	0.135509	0.0280136	0.0879464	0.411475	0.458167	1.39841	0.296512	0.552731	0.83113	1.20318	1.8092	3.37255	0.8790117	0.2409081	0.109501	0.0104442	0.0232178	0.00825226	0.077952	0.0472911	0.0429433	0.063141	0.162221	0.0124825	0.0334261	0.002008	0.00391347	0.0111787	0.00840851	0.00187611	0.00988078	0.0319312	0.00390659	0.0116131	0.094447	0.000740145	0.0159526	0.027534	0.0112785	0.0356604	0.00737203	0.0231439	0.108283	3.799979
16056	-562.7559	-592.7157	29.95983	0.345922	0.073418	0.147458	0.104888	0.159152	0.0816096	0.19731	0.189315	0.268494	0.0667131	0.121279	0.00881796	0.0159099	0.0173191	0.0571988	0.00301157	0.210965	0.0360918	0.0478465	0.0377064	0.079501	0.0175634	0.0759969	0.181917	0.2545	0.0275078	0.0196288	0.231546	0.217989	0.380485	1.45553	0.42507	0.658869	0.877948	1.13902	1.51775	2.35256	0.6185871	0.1922112	0.104934	0.022271	0.0447308	0.0318171	0.0482779	0.0247559	0.059853	0.0574277	0.0814464	0.0202371	0.0367895	0.00267488	0.00482619	0.00525366	0.017351	0.000913546	0.0639951	0.0109483	0.014514	0.0114381	0.0241162	0.00532776	0.0230533	0.0551837	0.0772012	0.00834436	0.00595431	0.0702385	0.066126	3.296575
16092	-572.1882	-602.8472	30.65896	0.350164	0.157791	0.0731084	0.0150306	0.0924043	0.112223	0.217873	0.0469697	0.137019	0.00396176	0.0641159	0.0104537	0.0214636	0.0147867	0.0358511	0.0180068	0.19288	0.00144311	0.00540496	0.042929	0.0723276	0.0289527	0.110926	0.0860671	0.11229	0.229242	0.0249648	0.0122369	0.0591305	0.296821	1.51704	0.104387	0.332193	0.709059	1.41032	3.0103	9.57978	1.633886	0.1438657	0.149005	0.0671445	0.0311097	0.00639596	0.0393207	0.0477541	0.0927111	0.0199869	0.0583056	0.00168584	0.0272832	0.00444837	0.00913339	0.00629217	0.0152557	0.00766242	0.0820761	0.000614086	0.00229997	0.0182675	0.0307775	0.0123202	0.0472022	0.0366241	0.0477825	0.097549	0.0106233	0.00520714	0.0251617	2.350017
16128	-567.2994	-597.0576	29.75814	0.253804	0.00949881	0.132637	0.0244143	0.110809	0.174801	0.156314	0.405629	0.287437	0.0912696	0.13289	0.00997151	0.0926223	0.0259835	0.0115243	0.0667323	0.0555843	0.0239775	0.0476548	0.0732928	0.0121419	0.262734	0.0514613	0.0188608	0.106884	0.411289	0.0277227	0.246936	0.0312587	0.331186	1.49178	0.325424	0.578389	0.84298	1.18627	1.72894	3.07292	0.8117366	0.1632411	0.0756238	0.00283028	0.0395207	0.00727453	0.0330168	0.0520841	0.0465757	0.120862	0.0856453	0.0271949	0.0395961	0.00297113	0.0275979	0.00774208	0.0034338	0.0198837	0.016562	0.00714439	0.0141993	0.0218385	0.00361781	0.0782846	0.0153335	0.0056198	0.0318472	0.122548	0.00826029	0.0735776	0.0093139	3.356135
16164	-567.1293	-595.5847	28.45546	0.272051	0.0286723	0.242962	0.189914	0.278703	0.219072	0.142629	0.308651	0.357094	0.188694	0.204489	0.010793	0.0608379	0.0244488	0.0122775	0.0061712	0.077787	0.0224967	0.00860272	0.0816973	0.0126487	0.388108	0.0993877	0.00404872	0.0485372	0.266552	0.0420879	0.156013	0.114572	0.5435	1.33566	0.30783	0.562921	0.835881	1.19634	1.77645	3.24855	0.8519263	0.2992016	0.0702974	0.00740886	0.062781	0.0490734	0.0720162	0.0566077	0.036855	0.0797549	0.0922724	0.0487581	0.0528396	0.00278889	0.0157204	0.00631753	0.00317248	0.00159463	0.0201	0.00581312	0.00222293	0.0211104	0.00326839	0.100286	0.0256816	0.00104618	0.0125419	0.0688765	0.0108754	0.0403134	0.0296051	3.869998
16200	-568.9821	-594.1106	25.12847	0.51974	0.0734758	0.0890727	0.0345727	0.247578	0.101974	0.476988	0.234968	0.612049	0.236479	0.105884	0.0297537	0.0859913	0.00530268	0.0202372	0.0982368	0.221849	0.0330598	0.0049052	0.924347	0.163553	0.0779843	0.0614586	0.133271	0.155503	0.207703	0.0720978	0.0581341	1.02746	0.586902	1.30375	0.89884	0.949316	0.983904	1.01636	1.05339	1.11255	0.07711562	0.3310034	0.0850133	0.0120184	0.0145695	0.00565503	0.0404961	0.0166798	0.0780204	0.0384335	0.100112	0.0386807	0.0173194	0.00486678	0.0140655	0.000867354	0.00331018	0.0160685	0.0362877	0.00540757	0.00080234	0.151195	0.0267522	0.0127558	0.0100527	0.021799	0.0254354	0.0339737	0.011793	0.00950894	0.16806	6.113627
16236	-568.3642	-594.7392	26.37497	1.1054	0.237833	0.023555	0.0438843	0.222086	0.285135	0.296397	0.221987	0.277608	0.124789	0.180357	0.00796703	0.0447356	0.0901787	0.0768024	0.0443235	0.119162	0.0519831	0.055068	0.232762	0.0243507	0.167729	0.201501	0.197776	0.0128431	0.0221319	0.807915	0.144199	0.0675698	0.568353	1.31739	0.773172	0.882088	0.961614	1.03992	1.13367	1.29337	0.1860122	0.317224	0.205158	0.044141	0.00437173	0.00814478	0.0412184	0.05292	0.0550104	0.0412	0.0515232	0.0231605	0.0334737	0.00147865	0.00830278	0.0167369	0.0142543	0.00822628	0.0221161	0.00964789	0.0102204	0.0431999	0.0045194	0.0311299	0.037398	0.0367066	0.00238363	0.00410761	0.149946	0.0267629	0.0125407	5.388029
16272	-574.3137	-603.9239	29.61018	0.383067	0.187476	0.00926759	0.0117875	0.0562202	0.0671839	0.191403	0.096452	0.058363	0.380144	0.0941802	0.0258046	0.00558259	0.0869365	0.0248967	0.0389439	0.0651298	0.00402048	0.0687085	0.110708	0.0178813	0.0504568	0.0222942	0.0750599	0.0217834	0.104048	0.0514695	0.50254	0.242264	0.38611	1.45139	0.151092	0.397845	0.750098	1.33316	2.51354	6.61849	1.366504	0.1956087	0.125428	0.0613855	0.0030345	0.00385959	0.0184083	0.0219981	0.0626713	0.0315815	0.0191099	0.124471	0.0308376	0.00844925	0.00182792	0.0284658	0.00815198	0.0127515	0.0213256	0.00131643	0.0224973	0.0362492	0.00585491	0.0165212	0.00729982	0.024577	0.00713257	0.0340686	0.0168527	0.164548	0.0793248	3.054071
16308	-573.2243	-601.6588	28.43446	0.470368	0.205065	0.036381	0.0128526	0.0357567	0.293364	0.316112	0.30147	0.0763657	0.0855027	0.159056	0.00698949	0.0113645	0.189693	0.0373082	0.0285786	0.123535	0.037977	0.0120184	0.2841	0.0237116	0.102871	0.33191	0.00781985	0.0237871	0.01384	0.790875	0.136161	0.156957	0.478641	1.38335	0.75063	0.869451	0.957294	1.04461	1.15015	1.33221	0.2074068	0.2544122	0.109089	0.0475591	0.00843757	0.00298081	0.00829277	0.0680376	0.0733134	0.0699175	0.0177109	0.01983	0.0368885	0.00162102	0.00263567	0.0439941	0.0086526	0.00662801	0.0286505	0.00880771	0.00278734	0.0658892	0.00549925	0.023858	0.0769774	0.0018136	0.00551676	0.0032098	0.183422	0.0315787	0.0364018	4.311789
